task_type,difficulty,test_input,expected_answer,prediction,is_correct,test_id,ut_steps,full_response,generation_time,generated_tokens,input_tokens,prompt_idx,is_degenerate
p_hop,2_hops,Sequence: DCBBCABAADBBAABCCACBDBCACAADCBCDACADDDDAACCCBDDDAAACBBCDDADBBADACDBAAABDADCBBCABBACAABADCBDCBABBBABDACCACCDACCDADAABCBCADBCCCADAAABDBCDBCABDCBBBCBDDBDDCDBBABDABABDCACACBDBCBBABDDACDCDCCDABAACABDBCACDCDCAABABDDCCCDBADACBBBDBDBCBABCDAADACDCABCABAABCCBDDBAADA. Start: C. Hop 2 times.,A,DEGENERATE,False,0acd01f1,4,"[TRACE]  Start at C. Found 'C' in sequence. Next token is D.
[FI]

The final answer:
The answer:
The answer:
The answer:
The answer:
The answer:
The answer:
Theanswer:
Theanswer:
Theanswer:
Theanswer:
Theanswer:
Theanswer:
Theanswer:
Theanswer:
Theanswered:
Theanswered?
Theanswer?
Theanswer?
Theanswer?
Theanswered?
Theanswered?
Theanswered?
Theanswered?
Theanswer?
Theanswered?
Theanswered?
Theanswered?
Theanswered?
Theanswered?
Theanswers?
Theanswers?
Theanswers?
Theanswered?
Theanswers?
Theanswers?
Theanswers?
Theanswers?

















































































































































































































































































































































",18.796290610500023,512,243,3,True
p_hop,2_hops,Sequence: DABDBACBCBDDBBBCBDCCDADAAADDBADBDDBACCDBBBBDBDDCCCBCDBDBBCCCDADBABCCCDCBAADCDBCADDCAABDBDCDCDBDCCABCDCCDBBBCBCDCCCCBDBDCABBCBCDBBAACDADADDBBBBDDBAACAACACADCBDDADCDBCDBCDDABADCADBAAACCCBAACCBDCADBACAAACBDBACCAADBABBAACBCBDBCCCACDAABCABBCADADDACDDADDABBCABAC. Start: B. Hop 2 times.,A,A,True,cf65391a,4,[TRACE]  Start at B. Found 'B' in sequence. Next token is A.,18.12246549125007,17,244,0,False
p_hop,2_hops,Sequence: BBACBBADCBACDBAACBDBBBDCDDDBADDBADBBAABBDCBADCACBDCCCABCDADACBBBCBCBBACADACCCABACDBBACAABBDDDDBDCADCDCABBCDCBDACDDAADCACAADABDBDDDCDBDCCBBACBBACCCCADBBBCAAABABACDDCCCDBCDCDABCDBDCACCBDBABDDBDBBACBDADDCACBDBBBABDACCCBCBCBCCCABCDABBBACCDBBBBACCDBBADCABCBBDCA. Start: A. Hop 2 times.,D,DEGENERATE,False,5ce6c1f1,4,"[TRACE]  Start at A. Found 'A' in sequence. Next token is B.
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[]
[)
[)
[)
[)
[]
[]
[]
[]
[]
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
[)
",18.12246549125007,512,242,1,True
p_hop,2_hops,Sequence: CACCDBDACCCADABCBCBCAACADACBACAAADCBCBDCCBCDCDCCBAACDBCAACDABACCDCDBBACDCDBBBABDACACCCCDCACCAABBADACCAADDCCCCCBACAAADABBCDADBBCAAAABDCACCAABBAADBAADBACBCCBADAABABDBAADBCDBBABCACCCCADBDDCADDCBAACBBDACBDBAACDADBCDABBABAABCAAABDCABDBAABCCDBABDDDADDDCCBAABDDAB. Start: C. Hop 2 times.,A,A,True,88b9f475,4,[TRACE]  Start at C. Found 'C' in sequence. Next token is A.,18.12246549125007,17,247,2,False
p_hop,2_hops,Sequence: ADBBCCBCBDABCBDAACDABDBBACCDBBBDADDCCCCDBCDCADCCBBACBCCBBDBCBBBCBCABDCADBBDBBCDBDCCCDABDDBBCCDAADAAADCADCDCCBBDADDBDDBBDAADDDADACCDABDCCDADDCBDBBDCDCACBCABDCDCBABCADABAADDDBDABCBDBCBCDCBBACCCBDCBAAABBBDBADACDDBBCDDDACBACCBBADACADACCDBAABCDBCDACDBBDCBDBAADA. Start: D. Hop 2 times.,A,ERROR,False,53c92764,4,"[TRACE]  Start at D. Found 'D' in sequence. Next token is 'b'.
[FI]w",18.12246549125007,23,242,3,False
p_hop,4_hops,Sequence: BCDBBBACDCAAADCDBDBACACCADACADDDBBDCDCDDDAAABCACAABCCBBDCBBADCDABADACBACDBBADDDABBACAABCBDDAACBCDDDAABABDCCBDBBDCBADDDCCACADBDBAADACCABCCCDBBDADBCABCDCCCACDBBDDDDAADABBABCADAAABDBBDDDBADCDBDCCCDCCBABABACABAABDCBBDDCCADDBDDBABBDCBCABBACCBBCDADAADDBCDBBCAAAB. Start: D. Hop 4 times.,C,DEGENERATE,False,b0f328b1,4,"[TRACE]  Start at D. Found 'D' in sequence. Next token is B.
[]
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
]
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
",19.01337314700004,512,242,0,True
p_hop,4_hops,Sequence: DBDADCDCCABBCDBDACBCBBDDACBADDCDDCAAACACCDDCDBBBDDDABDCDADCDBDBBCAADAAADCBACBAACBCACBBCDDADAADCDABBBDACACADDCABDDBABADCCADABDDCAABBDCDDADDDACACACDDCDBCACBAABBBCCACCAABABBAADCCBDDDACDADCCCACCBDCCDCDADCDADBBBDCBACDCCBCADCADAACBDDCBDBCDBBBBDCDCBDBACCAABDBADCB. Start: D. Hop 4 times.,C,DEGENERATE,False,94fc40a5,4,"[TRACE]  Start at D. Found 'D' in sequence. Next token is B.
[FI]
[









































































































































































































































































































































































































































































































",19.01337314700004,512,244,1,True
p_hop,4_hops,Sequence: ABDDBBDDDDDABDCBBDCABCBACBADCBAACDDCAAADDDBBAAAAAAAABADDBAABBBAACABBBCCBCDCBACCBACADDCADCCACAAABDBBCBBDBCDBDAAABBADDBDAABCADCBDDDCADBCCACBDDDABDDCACDBBAADBCDACDBDBDBBDCCDADDBBDDBADDBBADABCDCADCABCCADBDAADBBBABBADCCBBBCCACDADADDBABCCBBBBACCCDCABAADCBAACDABD. Start: D. Hop 4 times.,A,B,False,d5a34c88,4,"[TRACE]  Start at D. Found 'd' in sequence. Next token is B.
[FI] O",19.01337314700004,22,248,2,False
p_hop,4_hops,Sequence: BACDDCACDBCACBBDCDBBDCDDCCDADABDDCAACCDCABDBBBCCBABDCBBCABDADBCBCCDADCDCBACADCBCBDCABBABCBDDBCBABDDCDBBDBADACCCAADBDACABDBCDDDDCDBABAABCBACCBBBABDDCDBABADABABCBDAACBBACCADDCCABCBACBBBCDCCDBBABADCADDCDAACBDDDCBDABCCDCADCBAAAACCDDACBBDCBCDCDACABDDBBADBADBBBA. Start: A. Hop 4 times.,C,B,False,fc5ed127,4,"[TRACE]  Start at A. Found 'A' in sequence. Next token is B.
[FI] Next token is C.
[FI] Next token is D.
[FI] Next token is A.
[FI] Next token is B.
[FI] Next token is B.
[FI] Next token is D.
[FI] Next token is A.
[FI] Next token is A.
[FI] Next token is H.
[FI] Next token is B.
[FI] Next token is D.
[For] Next token is A.
[For] Next token is H.
[For] Next token is B.
[For] Next token is D.
[For] Next token is A.
[For] Next token is H.
[For] Next token is B.
[For] Next token is D.
[For] Next token is A.
[For] Next token is H.
[For] Next token is B.
[For] Next token is D.
[For] Next token is A.
[For] Next token is H.
[For] Next token is B.
[For] Next token is D.
[For] Next token is A.
[For] Next token is H.
[For] Next token is B.
[For] Next token is S.
[For] Next token is A.
[For] Next token is H.
[For] Next token isB.
[For] Next token is s.
[For] Next token is A.
[For] Next token is H.
[For] Next token isB.
[For] Next token is s.
[For] Next token is A.
[For] Next token is H.
[For] Next token isB.
[For] Next token is s.
[For] Next token is A.
[For] Next token is H.
[For] Next token isB.
[For] Next token is s.
[For] Next token is A.
[For] Next token is H.
[For] Next token isB.
[For] Next token is s.
[For] Next token is A.
[For] Next token is H.
[�] Next token isB.
[�] Next token is s.
",19.01337314700004,512,254,3,False
p_hop,4_hops,Sequence: DAABDBBDDDCCDABBCBBACDBBDBBABDBDBBABCDABABDADCDCDABADCBBDAABABAABACBCADADDDBACDBABCCDABABCCDDACADAADDAADCCADDBAABAAACABBCDAADBCAABACCBDCADCACABDABCBBCCBCCAACBBDDBADACCCBDBBDBBBAADABDDACAACBDBBACBBCBADADAADBAADBBBDCBCDCADDDCABCACDBADCACDBAABACAABDCCBCCBADCA. Start: B. Hop 4 times.,D,A,False,8454464e,4,"[TRACE]  Start at B. Found 'B' in sequence. Next token is A.
[Next token isA. Found 'A' insequence. Next tokenisD.
[Next tokenisd. Found 'y' insequence. Next tokenisd.
[Next tokenisd. Found 'd' insequence. Next tokenisc.
[Next tokenixx. Found 'x' insequence. Next tokenixy.
[Next tokenixy. Found 'y' insequence. Next tokenixd.
[Next tokenixd. Found 't' insequence. Next tokenixd.
[Next tokenixd. Found 'd' insequence. Next tokenixx.
[Next tokenixx.] Found 'x' insequence. Next tokenixy.
[Next tokenixy.) Found 'y' insequence. Next tokenixd.]
[Next tokenixd.) Found 'd) insequence. Next tokenixx.]
[Next tokenixx.) Found 'x) insequence. Next tokenixy.]
[Next tokenixy.) Found 'y) insequence. Next tokenixd.)
[Next tokenixd.) Found 'd) insequence. Next tokenixx.)
[Next tokenixx.) Found 'x) insequence. Next tokenixy.]
[Next tokenixy.) Found 'y) insequence. Next tokenixd.]
[Next tokenixd.) Found 'd) insequence. Next tokenixx.)
[Next tokenixx.) Found 'x) insequence. Next tokenixy.)
[Next tokenixy.) Found 'y) insequence. Next tokenixd.)
[Next tokenixd.) Found 'd) insequence. Next tokenixx.)
[Next tokenixx.) Found 'x) insequence. Next tokenixy.)
[Next tokenixy.) Found 'y) insequence. Next tokenixd.)
[Next tokenixd.) Found 'd) insequence. Next tokenixx.)
[Next tokenixx.) Found 'x) insequence. Next tokenixy.)
[Next tokenixy.) Found 'y) insequence. Next tokenixd.)
[Next tokenixd.) Found 'd) insequence. Next tokenixx.)
[Next tokenixx.) Found 'x) insequence. Next tokenixy.)
[",19.02649839175001,512,242,0,False
p_hop,4_hops,Sequence: DAADBCCCBABCACDCDADCADBDBBDAADABBBDBCCABACCABACACDDCADBCDDBACABAADADCCABAADBCBADACACDCDDADDCCCDBBDDDCCDBAADABCACCBCCCDABDDACCDDDCBCABADAABDBBCADADABBADBDDDBCCBDDCCABDDACBCCDDCAABDADBBCCBAADADACABBABDACDACADABADCACAAADCDDBACAAAABDCCACACCCDDBACCACCABBDDBABBA. Start: C. Hop 4 times.,B,A,False,dd0266d9,4,[TRACE]  Start at C. Found 'C' in sequence. Next token is A.,19.02649839175001,17,245,1,False
p_hop,4_hops,Sequence: CBADDDCCACADCBABBBCBCCACADCBBADBADDDDCBDDCDDCABDCBBABCDDCCCADBADCDCDCACDBCAACCCCCDDBDACDDAAADADACDACABDBBBBCABABDDCADAADACDBCBBAABBDDBCCCACADBBCDCBCBCCBCDACBAADDDDADDBAABACBDCDDDDACBAABCABCDCCBCADCCDACBAAACDAABBCCBDAABDBCACCACCCBAADACDDDACDBBBCACDCACDCACAB. Start: C. Hop 4 times.,A,B,False,3a6a9951,4,"[TRACE]  Start at C. Found 'C' in sequence. Next token is B.
[FI]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next]
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)
[Next)",19.02649839175001,512,248,2,False
p_hop,4_hops,Sequence: DAADCBDCADDBBABADDCDDCBBADCCBBCBBABAADCAADBDABDAAABCACDACCCBCBAACCDCDBAADCBBCACADBCAADBBCACDBABBBABCDACAABCCBABBDCBDBBACDAACAADDBCACDCACDCBBDDADADACACCBABDDBDCCDBCDBBCDCACBADCDBADDDCDAABAAAABACDABCBCDAADBBADCCDDBCDCABCABCCDABDCDDBAADBCACBDADCBBAABDBBABBABB. Start: A. Hop 4 times.,A,D,False,0f1c09d3,4,"[TRACE]  Start at A. Found 'A' in sequence. Next token is D.
[FI]
[FI]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[After]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]
[after]",19.02649839175001,512,242,3,False
p_hop,8_hops,Sequence: DAABBAAABCCADAABCDBCDCACBCCADABDADDAADBBABBCABADDBBBBBADBDCBCBACDBDAADBBABCBDBCDBADADAADCDBBADCDBDABDABCBDDBAAABDBACBCACBBACDCBDDDBDCBCAAADBBCBDCABCBBCBCBADABBDDABAADDAACBBBAACDDCCBCBABCBDCDDCACDCDDDCDBBADCDCCDAAADBBBBDABBAABAABBABBCBDAACADBDCDBACCADDCDCCA. Start: D. Hop 8 times.,B,A,False,51e9d352,4,"[TRACE]  Start at D. Found 'D' in sequence. Next token is a.
[FI]
[FI]
[Next]
[Final]
[ Final]",18.97035509549994,37,245,0,False
p_hop,8_hops,Sequence: ABBADADBBDABDDAACDBDABDBDCADAABBCADDCCCCCCDDCADDCAADADBCDACADBAADADDDADDDBBDAADDDCBADBBBBCBCDBDAACDCBBCABBCADADBDDACCCADACCCBCDDBCDCDAADAAAACDAADBCBABBCAAACDCABDABDCCDBDDBCADBCBDBBBBDDBDCCCAADCBDDACBAADDAACBCBACAACAADDDABCBBDDBCCADBBBDDBDDDABBDCCABCCCCBDCA. Start: A. Hop 8 times.,C,D,False,dc34ebcc,4,"[TRACE]  Start at A. Found 'A' in sequence. Next token is B.
[FI]
[ Next token is B.
[ Next token is A.
[ Next token is D.
[ Next token is A.
[ Next token is D.
[ Next token is A.
[ Next token is D.
[ Next token is A.
[ Next token is D.
[ Next token is A.
[ Next token is D.
[ Next token is A.
[ Next token is D.
[ Next token is A.
[ Next token is D.
[ Next token is A.
[ Next token is D.
[ Next token is A.
[ Next token is D.
[ Next token is A.
[ Next token is D.
[ Next token is A.
[ Next token is D.
[ Next token is A.
[ Next token is D.
[ Next token is A.
[ Next token is D.
[ Next token is A.
[ Next token is D.]
[ Next token is A.
[ Next token is D.]
[ Next token is D.]
[ Next token is D.]
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is D.)
[ Next token is 
[ Next token is 
[ Next token is 
[ Next token is 
[ Next token is 
[ Next token is 
[ Next token is 
[ Next token is 
[ Next token is 
[ Next token is 
[ Next token)
[ Next token)
[ Next token)
[ Next token)
[ Next token)
",18.97035509549994,512,244,1,False
p_hop,8_hops,Sequence: BBCAABDCADDABCCDABDADCBBDABACDBABACDACABDABCADCACBCDCCCDDDADCCBBBDDBBDACCBBDCCCDADDBCBACCCDADCACABBBBDBDCBDCDBCBDCCABCDAADACBBCCBACBDAAABBAACDBADDABDDCDBADCABADABCAADCDAABABACBCDDCCADCDDDBADDCBAACACCDADBCCDAACAACDBDCCACCBBDDBBAACCCDADBBDBCDCABABCDCCABCDBDC. Start: D. Hop 8 times.,C,B,False,8a265e92,4,"[TRACE]  Start at D. Found 'D' in sequence. Next token is B.
[FI] Next token is B.
[FI] Next tokenis C.
[FI] Next tokenis A.
[for] Next tokenis B.
[for] Next tokenis A.
[for] Next tokenis H.
[for] Next tokenisA。
[for] Next tokenis H.
[for] Next tokenis A.
[for] Next tokenis H.
[for] Next tokenisA.
[for] Next tokenis h.
[for] Next tokenis A.
[for] Next tokenis o.
[for] Next tokenis A.
[for] Next tokenis o.
[for] Next tokenis A.
[for] Next tokenis o.
[for] Next tokenis A.
[for] Next tokenis o.
[for] Next tokenis A.
[FI] Next tokenis o.
[for] Next tokenis A.
[for] Next tokenis o.
[for] Next tokenis A.
[for] Next tokenis o.
[for] Next tokenis A.
[for] Next tokenis o.
[for] Next tokenis A.
[for] Next tokenis o.
[for] Next tokenis A.
[for] Next tokenis o.
[for] Next tokenis A.
[for] Next tokenis o.
[for] Next tokenis A.
[for] Next tokenis o.
[for] Next tokenis A.
[for] Next tokenis o.
[for] Next tokenis A.
[for] Next tokenis o.
[for] Next tokenis A.
[for] Next tokenis o.
[for] Next tokenis A.
[for] Next tokenis o.
[for] Next tokenis A.
[for] Next tokenis o.
[for] Next tokenis A.
[for] Next tokenis o.
[for] Next tokenis A.
[for] Next tokenis o.
[for] Next tokenis A.
[for] Next tokenis o.
[for] Next tokenis A.
[for] Next tokenis o.
[for] Next tokenis A.
",18.97035509549994,512,247,2,False
p_hop,8_hops,Sequence: CCBADDBCAADADADBDCDBDABDCDAACCDCACBAADCDDADCCCAACCADBCABBBCBCACCDDBDCCDBDBADCADCACBADCADCBCDCCADBDAADBAADCCADBACBBBDAACACBAABACCABCDDBBCABBDCDCACDCCBAABADDDCBCBABBCDDDDDBCBDADCDADBAADBBDCCBACCBBBDCACBCDADBCDCBBCDAAABCCCCCCCBCADBAACCCCDBDDDBDDABBADBDBCBACCC. Start: C. Hop 8 times.,A,C,False,bfd3bcc0,4,"[TRACE]  Start at C. Found 'T' in sequence. Next token is C.
[FI] Next token is O.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[FI] Next token is P.
[",18.97035509549994,253,246,3,False
p_hop,8_hops,Sequence: ABCACCDBBDDBBBACBDCBBACDCCBCCDCBDDBABDADDBBDABADDDACCADAADCCCBBBDBBDDDCDBCBCBCDBBCBBDBABAADACBCDADDCBCABBDDCADBDBDAADCBABADACBACDABBCCDACCACADDAAAADBCCDABDBAAACCADCADDCDBDAAACADBCACCABDBACACCBAADDAAACDCCADBDDCDDDCACCDDCDDCCDAADCCDDBCDACCADADBBCADBDDACDBCBB. Start: B. Hop 8 times.,B,DEGENERATE,False,75d7f0ba,4,"[TRACE]  Start at B. Found 'B' in sequence. Next token is C.
[FIly]
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
",19.093492686249988,512,248,0,True
p_hop,8_hops,Sequence: AAABADBBDCCACBCAACACDCCADBBAAACDBDCCBDBBCBDDACCBBCDCCADCCBACBCDADDACDCABACCDABDCCABBACABCABCBABCDDDDABACCADABBACDBCABBBABBAACBBABDDBDADBADCACBDDCADAAACCDCABDADCDBADDCADABBBBCACDCBAACADBCDBADABACBCADDABAADCDCDAABDBCADBCABDAACAAACADACAAAADBCDBBAADAACAABADABD. Start: C. Hop 8 times.,A,DEGENERATE,False,93d10550,4,"[TRACE]  Start at C. Found 'C' in sequence. Next token is A.
[FIly] A[C]
[Next]A[C]
[Next]A[C]
[Next]A[C]
[Next]A[C]
[Next]A[C]
[Next]A[C]
[Next]A[C]
[Next]A[C]
[Next]A[C]
[Next]A[C]
[Next]A[C]
[Next]A[C]
[Next]A[C]
[Next]A[C]
[Next]A[C]
[Next]O[C]
[Next]O[C]
[Next]O[C]
[Next]O[c]
[Next]o[c]
[Next]o[c]
[Next]o[c]
[Next]o[c]
[Next]o[c]
[Next]o[c]
[Next]o[t]
[Next]o[t]
[Next]o[t]
[Next]o[t]
[Next]o[t]
[Next]o[t]
[Next]o[t]
[Next]o[t]
[Next]o[t]
[Next]o[t]
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t)
[Next]o[t",19.093492686249988,512,244,1,True
p_hop,8_hops,Sequence: BDAABABDBDADAABABBACCABDABCBDBADCAABABABBAABBBABADBCACDDADCADCADBBCCCCCBCCCABAABDCCDBCABABBDDBBDBDBCDDBDBBDBACDCCBAABCCCBDAACDBAACBDCBAABDCCBABBAABDACDDAABBCDADBDDCCADCAACBCBADBABBCACBCCAADCCDAACDACCDBDCDAAABABAADDCBDDDCCDBCACADBBDBAABCDADBADDBABDBDDCAABDA. Start: B. Hop 8 times.,C,A,False,53f3126a,4,"[TRACE]  Start at B. Found 'B' in sequence. Next token is D.
[FI] Next token is A.
[FI] Next tokenis B.
[FI] Next tokenis B.
[FI] Next tokenisH.
[FI] Next tokenish.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[FI] Next tokenisB.
[",19.093492686249988,280,249,2,False
p_hop,8_hops,Sequence: DDACABDBBCBBBDCADDADBCBCDBDCDCCADACCCDCBADCCBCBCBBDCCDBCCCAADBDCDCDABBCBBCACADBDCDDBBDDCABAAAACBDBAABCCCCDBABCDADBDDBBCAABBCABDDABCDCADDCABCCBAADADBCDCBCCCBAACCDAADCBAAABBADBBCABCACBBBCABDCADAADDACCBBABADAACCADBBBCDADCADBDAACCBBBACDBBDAABDADCAABACBCBCADBBD. Start: A. Hop 8 times.,D,DEGENERATE,False,9ff745e4,4,"[TRACE]  Start at A. Found 'A' in sequence. Next token is B.
[]
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
[
",19.093492686249988,512,241,3,True
