task_category,task_name,prompt,prediction,target,is_correct,ut_steps
Reasoning Primitive,var_assign_depth_0_math,"Let x = 95, Let k = 0, Let e = 69, Let h = 95, k = ?
Answer: 0

Let i = 19, Let t = 87, Let p = 5, Let a = 96, Let n = 50, i = ?
Answer: 19

Let r = 30, Let i = 53, Let d = 94, Let j = 94, Let g = 20, Let f = 91, Let x = 7, i = ?
Answer: 53

Let y = 56, Let i = 88, Let c = 10, Let a = 34, Let o = 5, Let e = 43, c = ?
Answer: 10

Let d = 67, Let l = 35, Let b = 54, Let h = 21, Let i = 10, Let m = 33, i = ?
Answer: 10

Let y = 35, Let m = 42, Let c = 37, Let k = 60, Let f = 23, Let q = 70, q = ?
Answer:",70,70,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let g = 9, Let m = 34, Let l = 97, Let b = 23, Let a = 35, a = ?
Answer: 35

Let y = 35, Let m = 42, Let c = 37, Let k = 60, Let f = 23, Let q = 70, q = ?
Answer: 70

Let a = 41, Let k = 32, Let p = 94, Let u = 4, Let z = 42, Let v = 33, Let n = 92, u = ?
Answer: 4

Let z = 21, Let t = 57, Let k = 32, Let q = 5, z = ?
Answer: 21

Let a = 71, Let s = 74, Let e = 87, Let v = 83, Let y = 51, Let b = 6, Let d = 27, a = ?
Answer: 71

Let d = 70, Let p = 57, Let l = 55, Let q = 93, Let u = 77, Let g = 60, Let y = 80, u = ?
Answer:",77,77,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let d = 94, Let q = 22, Let g = 16, Let i = 50, Let w = 17, i = ?
Answer: 50

Let x = 54, Let r = 99, Let e = 26, Let v = 11, x = ?
Answer: 54

Let b = 93, Let z = 45, Let j = 86, Let l = 89, Let r = 96, Let i = 23, Let k = 53, z = ?
Answer: 45

Let a = 51, Let y = 16, Let j = 17, Let b = 67, b = ?
Answer: 67

Let c = 7, Let w = 69, Let j = 2, Let u = 73, c = ?
Answer: 7

Let f = 54, Let k = 57, Let s = 87, Let y = 43, f = ?
Answer:",54,54,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let d = 34, Let j = 69, Let i = 95, Let p = 35, Let u = 1, Let o = 96, Let z = 42, d = ?
Answer: 34

Let h = 43, Let o = 38, Let m = 45, Let p = 9, Let s = 28, m = ?
Answer: 45

Let g = 84, Let z = 75, Let l = 13, Let e = 0, e = ?
Answer: 0

Let y = 56, Let i = 88, Let c = 10, Let a = 34, Let o = 5, Let e = 43, c = ?
Answer: 10

Let u = 31, Let x = 18, Let f = 91, Let r = 1, Let v = 57, Let s = 9, Let n = 3, v = ?
Answer: 57

Let y = 16, Let x = 25, Let q = 51, Let m = 97, Let a = 88, Let g = 55, Let o = 31, q = ?
Answer:",51,51,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let v = 42, Let w = 40, Let s = 32, Let c = 3, Let m = 2, Let e = 79, Let o = 50, m = ?
Answer: 2

Let n = 69, Let v = 31, Let b = 58, Let g = 76, Let p = 29, Let s = 47, p = ?
Answer: 29

Let w = 48, Let n = 74, Let q = 0, Let k = 7, Let x = 54, Let b = 90, b = ?
Answer: 90

Let n = 24, Let x = 11, Let w = 72, Let f = 21, Let u = 32, Let v = 51, x = ?
Answer: 11

Let c = 16, Let y = 56, Let z = 3, Let l = 20, Let d = 13, l = ?
Answer: 20

Let h = 42, Let u = 21, Let z = 76, Let m = 69, Let y = 69, Let g = 44, g = ?
Answer:",44,44,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let w = 72, Let x = 26, Let a = 14, Let p = 7, Let g = 0, Let q = 75, Let n = 91, n = ?
Answer: 91

Let l = 68, Let v = 17, Let m = 94, Let y = 61, Let s = 52, Let h = 82, Let r = 77, v = ?
Answer: 17

Let n = 79, Let j = 23, Let f = 83, Let z = 96, Let o = 19, Let c = 36, n = ?
Answer: 79

Let u = 75, Let v = 63, Let h = 49, Let m = 82, Let x = 23, Let k = 93, h = ?
Answer: 49

Let r = 41, Let t = 93, Let g = 34, Let c = 69, Let h = 53, g = ?
Answer: 34

Let t = 15, Let g = 59, Let f = 52, Let i = 35, Let s = 80, Let x = 20, f = ?
Answer:",52,52,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let j = 81, Let u = 42, Let c = 37, Let f = 91, Let e = 0, c = ?
Answer: 37

Let l = 38, Let r = 60, Let g = 9, Let f = 38, Let x = 22, Let z = 44, Let t = 81, l = ?
Answer: 38

Let i = 26, Let d = 96, Let j = 85, Let u = 23, u = ?
Answer: 23

Let w = 11, Let f = 56, Let u = 92, Let g = 71, Let a = 75, f = ?
Answer: 56

Let n = 79, Let j = 23, Let f = 83, Let z = 96, Let o = 19, Let c = 36, n = ?
Answer: 79

Let u = 75, Let v = 63, Let h = 49, Let m = 82, Let x = 23, Let k = 93, h = ?
Answer:",49,49,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let f = 10, Let z = 82, Let n = 37, Let a = 41, a = ?
Answer: 41

Let s = 99, Let v = 51, Let w = 14, Let o = 20, o = ?
Answer: 20

Let s = 67, Let i = 14, Let z = 69, Let g = 16, Let k = 62, Let h = 19, Let w = 26, h = ?
Answer: 19

Let a = 3, Let x = 24, Let r = 19, Let g = 33, a = ?
Answer: 3

Let y = 34, Let f = 5, Let e = 34, Let i = 90, Let t = 92, Let s = 57, Let j = 57, s = ?
Answer: 57

Let d = 38, Let q = 24, Let x = 67, Let n = 55, Let g = 11, Let o = 18, o = ?
Answer:",18,18,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let x = 95, Let k = 0, Let e = 69, Let h = 95, k = ?
Answer: 0

Let c = 31, Let t = 33, Let y = 70, Let s = 71, Let i = 29, t = ?
Answer: 33

Let y = 56, Let i = 88, Let c = 10, Let a = 34, Let o = 5, Let e = 43, c = ?
Answer: 10

Let g = 9, Let m = 34, Let l = 97, Let b = 23, Let a = 35, a = ?
Answer: 35

Let m = 17, Let w = 72, Let z = 62, Let j = 82, Let q = 88, Let x = 62, w = ?
Answer: 72

Let j = 81, Let u = 42, Let c = 37, Let f = 91, Let e = 0, c = ?
Answer:",37,37,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let i = 22, Let h = 60, Let x = 52, Let u = 45, Let s = 66, x = ?
Answer: 52

Let u = 73, Let r = 68, Let n = 36, Let v = 80, r = ?
Answer: 68

Let c = 31, Let t = 33, Let y = 70, Let s = 71, Let i = 29, t = ?
Answer: 33

Let p = 37, Let n = 28, Let a = 62, Let r = 76, Let x = 18, n = ?
Answer: 28

Let e = 58, Let f = 80, Let k = 92, Let q = 55, Let w = 96, e = ?
Answer: 58

Let i = 3, Let h = 2, Let e = 14, Let f = 70, Let p = 65, i = ?
Answer:",3,3,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let w = 48, Let n = 74, Let q = 0, Let k = 7, Let x = 54, Let b = 90, b = ?
Answer: 90

Let v = 67, Let q = 86, Let z = 96, Let p = 40, Let i = 86, Let g = 31, Let s = 89, p = ?
Answer: 40

Let p = 62, Let j = 22, Let h = 31, Let g = 44, Let t = 7, Let z = 43, Let d = 21, g = ?
Answer: 44

Let w = 89, Let n = 41, Let q = 73, Let v = 68, Let m = 96, Let o = 84, q = ?
Answer: 73

Let i = 3, Let h = 2, Let e = 14, Let f = 70, Let p = 65, i = ?
Answer: 3

Let r = 30, Let i = 53, Let d = 94, Let j = 94, Let g = 20, Let f = 91, Let x = 7, i = ?
Answer:",53,53,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let n = 26, Let c = 33, Let k = 6, Let m = 5, Let w = 17, k = ?
Answer: 6

Let d = 38, Let q = 24, Let x = 67, Let n = 55, Let g = 11, Let o = 18, o = ?
Answer: 18

Let a = 64, Let s = 61, Let g = 72, Let f = 26, g = ?
Answer: 72

Let a = 51, Let y = 16, Let j = 17, Let b = 67, b = ?
Answer: 67

Let p = 62, Let j = 22, Let h = 31, Let g = 44, Let t = 7, Let z = 43, Let d = 21, g = ?
Answer: 44

Let d = 94, Let q = 22, Let g = 16, Let i = 50, Let w = 17, i = ?
Answer:",50,50,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let b = 93, Let z = 45, Let j = 86, Let l = 89, Let r = 96, Let i = 23, Let k = 53, z = ?
Answer: 45

Let t = 65, Let d = 60, Let j = 44, Let f = 75, j = ?
Answer: 44

Let m = 71, Let t = 95, Let u = 0, Let c = 44, Let o = 1, o = ?
Answer: 1

Let a = 64, Let s = 61, Let g = 72, Let f = 26, g = ?
Answer: 72

Let e = 18, Let j = 99, Let t = 18, Let l = 81, e = ?
Answer: 18

Let v = 42, Let w = 40, Let s = 32, Let c = 3, Let m = 2, Let e = 79, Let o = 50, m = ?
Answer:",2,2,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let i = 26, Let d = 96, Let j = 85, Let u = 23, u = ?
Answer: 23

Let k = 4, Let x = 68, Let o = 40, Let t = 4, Let g = 93, Let j = 92, Let v = 4, x = ?
Answer: 68

Let i = 93, Let y = 36, Let k = 99, Let a = 49, Let u = 51, Let f = 80, Let l = 21, y = ?
Answer: 36

Let v = 67, Let q = 86, Let z = 96, Let p = 40, Let i = 86, Let g = 31, Let s = 89, p = ?
Answer: 40

Let f = 54, Let k = 57, Let s = 87, Let y = 43, f = ?
Answer: 54

Let l = 38, Let r = 60, Let g = 9, Let f = 38, Let x = 22, Let z = 44, Let t = 81, l = ?
Answer:",38,38,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let t = 15, Let g = 59, Let f = 52, Let i = 35, Let s = 80, Let x = 20, f = ?
Answer: 52

Let l = 85, Let w = 37, Let s = 1, Let g = 74, s = ?
Answer: 1

Let d = 67, Let l = 35, Let b = 54, Let h = 21, Let i = 10, Let m = 33, i = ?
Answer: 10

Let s = 3, Let n = 12, Let a = 85, Let g = 48, Let q = 69, Let x = 82, n = ?
Answer: 12

Let v = 37, Let z = 80, Let d = 96, Let n = 89, v = ?
Answer: 37

Let l = 48, Let q = 21, Let w = 57, Let x = 48, Let e = 57, e = ?
Answer:",57,57,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let v = 42, Let w = 40, Let s = 32, Let c = 3, Let m = 2, Let e = 79, Let o = 50, m = ?
Answer: 2

Let l = 38, Let r = 60, Let g = 9, Let f = 38, Let x = 22, Let z = 44, Let t = 81, l = ?
Answer: 38

Let c = 31, Let t = 33, Let y = 70, Let s = 71, Let i = 29, t = ?
Answer: 33

Let n = 24, Let x = 11, Let w = 72, Let f = 21, Let u = 32, Let v = 51, x = ?
Answer: 11

Let x = 95, Let k = 0, Let e = 69, Let h = 95, k = ?
Answer: 0

Let v = 67, Let q = 86, Let z = 96, Let p = 40, Let i = 86, Let g = 31, Let s = 89, p = ?
Answer:",40,40,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let l = 48, Let q = 21, Let w = 57, Let x = 48, Let e = 57, e = ?
Answer: 57

Let s = 3, Let n = 12, Let a = 85, Let g = 48, Let q = 69, Let x = 82, n = ?
Answer: 12

Let z = 21, Let t = 57, Let k = 32, Let q = 5, z = ?
Answer: 21

Let b = 93, Let z = 45, Let j = 86, Let l = 89, Let r = 96, Let i = 23, Let k = 53, z = ?
Answer: 45

Let w = 89, Let n = 41, Let q = 73, Let v = 68, Let m = 96, Let o = 84, q = ?
Answer: 73

Let a = 51, Let y = 16, Let j = 17, Let b = 67, b = ?
Answer:",67,67,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let q = 55, Let p = 96, Let g = 68, Let v = 9, Let f = 47, Let k = 18, Let w = 7, v = ?
Answer: 9

Let j = 81, Let u = 42, Let c = 37, Let f = 91, Let e = 0, c = ?
Answer: 37

Let i = 19, Let t = 87, Let p = 5, Let a = 96, Let n = 50, i = ?
Answer: 19

Let h = 43, Let o = 38, Let m = 45, Let p = 9, Let s = 28, m = ?
Answer: 45

Let b = 93, Let s = 73, Let t = 57, Let p = 24, s = ?
Answer: 73

Let l = 68, Let v = 17, Let m = 94, Let y = 61, Let s = 52, Let h = 82, Let r = 77, v = ?
Answer:",17,17,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let t = 15, Let g = 59, Let f = 52, Let i = 35, Let s = 80, Let x = 20, f = ?
Answer: 52

Let i = 19, Let t = 87, Let p = 5, Let a = 96, Let n = 50, i = ?
Answer: 19

Let i = 22, Let h = 60, Let x = 52, Let u = 45, Let s = 66, x = ?
Answer: 52

Let k = 43, Let a = 2, Let g = 50, Let b = 2, k = ?
Answer: 43

Let j = 14, Let k = 89, Let a = 40, Let u = 9, Let o = 14, Let x = 0, Let r = 62, a = ?
Answer: 40

Let r = 41, Let t = 93, Let g = 34, Let c = 69, Let h = 53, g = ?
Answer:",34,34,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let u = 2, Let n = 27, Let z = 29, Let k = 29, Let j = 35, Let m = 97, Let t = 92, j = ?
Answer: 35

Let v = 37, Let z = 80, Let d = 96, Let n = 89, v = ?
Answer: 37

Let g = 26, Let m = 23, Let z = 16, Let d = 23, Let o = 41, Let p = 93, o = ?
Answer: 41

Let w = 83, Let n = 8, Let a = 1, Let b = 31, Let f = 39, Let i = 54, Let j = 22, w = ?
Answer: 83

Let y = 56, Let i = 88, Let c = 10, Let a = 34, Let o = 5, Let e = 43, c = ?
Answer: 10

Let j = 14, Let k = 89, Let a = 40, Let u = 9, Let o = 14, Let x = 0, Let r = 62, a = ?
Answer:",40,40,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let l = 48, Let q = 21, Let w = 57, Let x = 48, Let e = 57, e = ?
Answer: 57

Let k = 43, Let a = 2, Let g = 50, Let b = 2, k = ?
Answer: 43

Let e = 58, Let f = 80, Let k = 92, Let q = 55, Let w = 96, e = ?
Answer: 58

Let a = 51, Let y = 16, Let j = 17, Let b = 67, b = ?
Answer: 67

Let g = 9, Let m = 34, Let l = 97, Let b = 23, Let a = 35, a = ?
Answer: 35

Let u = 73, Let r = 68, Let n = 36, Let v = 80, r = ?
Answer:",68,68,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let i = 26, Let d = 96, Let j = 85, Let u = 23, u = ?
Answer: 23

Let y = 71, Let e = 18, Let z = 53, Let v = 44, Let h = 33, Let a = 54, z = ?
Answer: 53

Let l = 97, Let z = 30, Let h = 49, Let g = 13, Let q = 30, Let w = 84, g = ?
Answer: 13

Let w = 72, Let x = 26, Let a = 14, Let p = 7, Let g = 0, Let q = 75, Let n = 91, n = ?
Answer: 91

Let j = 71, Let q = 47, Let u = 55, Let i = 27, Let s = 11, Let l = 38, j = ?
Answer: 71

Let k = 20, Let j = 54, Let f = 72, Let t = 69, Let y = 18, j = ?
Answer:",54,54,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let j = 81, Let u = 42, Let c = 37, Let f = 91, Let e = 0, c = ?
Answer: 37

Let y = 71, Let e = 18, Let z = 53, Let v = 44, Let h = 33, Let a = 54, z = ?
Answer: 53

Let u = 31, Let x = 18, Let f = 91, Let r = 1, Let v = 57, Let s = 9, Let n = 3, v = ?
Answer: 57

Let p = 28, Let f = 97, Let q = 62, Let i = 14, q = ?
Answer: 62

Let i = 19, Let t = 87, Let p = 5, Let a = 96, Let n = 50, i = ?
Answer: 19

Let t = 65, Let d = 60, Let j = 44, Let f = 75, j = ?
Answer:",44,44,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let a = 51, Let y = 16, Let j = 17, Let b = 67, b = ?
Answer: 67

Let r = 30, Let i = 53, Let d = 94, Let j = 94, Let g = 20, Let f = 91, Let x = 7, i = ?
Answer: 53

Let n = 79, Let j = 23, Let f = 83, Let z = 96, Let o = 19, Let c = 36, n = ?
Answer: 79

Let d = 67, Let l = 35, Let b = 54, Let h = 21, Let i = 10, Let m = 33, i = ?
Answer: 10

Let w = 71, Let a = 75, Let r = 10, Let j = 43, Let c = 79, a = ?
Answer: 75

Let x = 54, Let r = 99, Let e = 26, Let v = 11, x = ?
Answer:",54,54,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let j = 71, Let q = 47, Let u = 55, Let i = 27, Let s = 11, Let l = 38, j = ?
Answer: 71

Let v = 67, Let q = 86, Let z = 96, Let p = 40, Let i = 86, Let g = 31, Let s = 89, p = ?
Answer: 40

Let i = 3, Let h = 2, Let e = 14, Let f = 70, Let p = 65, i = ?
Answer: 3

Let x = 95, Let k = 0, Let e = 69, Let h = 95, k = ?
Answer: 0

Let a = 41, Let k = 32, Let p = 94, Let u = 4, Let z = 42, Let v = 33, Let n = 92, u = ?
Answer: 4

Let s = 3, Let n = 12, Let a = 85, Let g = 48, Let q = 69, Let x = 82, n = ?
Answer:",12,12,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let c = 7, Let w = 69, Let j = 2, Let u = 73, c = ?
Answer: 7

Let f = 25, Let u = 94, Let q = 79, Let g = 62, Let c = 60, q = ?
Answer: 79

Let w = 96, Let q = 82, Let m = 5, Let r = 59, m = ?
Answer: 5

Let u = 1, Let z = 29, Let v = 51, Let e = 9, Let j = 54, Let w = 92, v = ?
Answer: 51

Let l = 38, Let r = 60, Let g = 9, Let f = 38, Let x = 22, Let z = 44, Let t = 81, l = ?
Answer: 38

Let a = 3, Let x = 24, Let r = 19, Let g = 33, a = ?
Answer:",3,3,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let w = 48, Let n = 74, Let q = 0, Let k = 7, Let x = 54, Let b = 90, b = ?
Answer: 90

Let w = 89, Let n = 41, Let q = 73, Let v = 68, Let m = 96, Let o = 84, q = ?
Answer: 73

Let b = 63, Let v = 28, Let j = 71, Let w = 76, Let i = 10, b = ?
Answer: 63

Let i = 3, Let h = 2, Let e = 14, Let f = 70, Let p = 65, i = ?
Answer: 3

Let p = 28, Let f = 97, Let q = 62, Let i = 14, q = ?
Answer: 62

Let e = 58, Let f = 80, Let k = 92, Let q = 55, Let w = 96, e = ?
Answer:",58,58,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let q = 55, Let p = 96, Let g = 68, Let v = 9, Let f = 47, Let k = 18, Let w = 7, v = ?
Answer: 9

Let z = 59, Let b = 88, Let r = 22, Let d = 91, Let u = 46, Let p = 76, Let k = 87, u = ?
Answer: 46

Let l = 97, Let z = 30, Let h = 49, Let g = 13, Let q = 30, Let w = 84, g = ?
Answer: 13

Let i = 95, Let a = 63, Let l = 26, Let p = 35, Let z = 66, Let t = 58, Let n = 48, t = ?
Answer: 58

Let i = 19, Let t = 87, Let p = 5, Let a = 96, Let n = 50, i = ?
Answer: 19

Let n = 51, Let o = 29, Let w = 51, Let y = 67, Let f = 69, Let k = 70, y = ?
Answer:",67,67,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let f = 10, Let z = 82, Let n = 37, Let a = 41, a = ?
Answer: 41

Let w = 72, Let x = 26, Let a = 14, Let p = 7, Let g = 0, Let q = 75, Let n = 91, n = ?
Answer: 91

Let z = 21, Let t = 57, Let k = 32, Let q = 5, z = ?
Answer: 21

Let q = 38, Let t = 20, Let z = 96, Let i = 52, i = ?
Answer: 52

Let n = 69, Let v = 31, Let b = 58, Let g = 76, Let p = 29, Let s = 47, p = ?
Answer: 29

Let b = 93, Let z = 45, Let j = 86, Let l = 89, Let r = 96, Let i = 23, Let k = 53, z = ?
Answer:",45,45,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let d = 38, Let q = 24, Let x = 67, Let n = 55, Let g = 11, Let o = 18, o = ?
Answer: 18

Let n = 69, Let v = 31, Let b = 58, Let g = 76, Let p = 29, Let s = 47, p = ?
Answer: 29

Let m = 17, Let w = 72, Let z = 62, Let j = 82, Let q = 88, Let x = 62, w = ?
Answer: 72

Let d = 70, Let p = 57, Let l = 55, Let q = 93, Let u = 77, Let g = 60, Let y = 80, u = ?
Answer: 77

Let u = 1, Let z = 29, Let v = 51, Let e = 9, Let j = 54, Let w = 92, v = ?
Answer: 51

Let v = 37, Let z = 80, Let d = 96, Let n = 89, v = ?
Answer:",37,37,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let w = 72, Let x = 26, Let a = 14, Let p = 7, Let g = 0, Let q = 75, Let n = 91, n = ?
Answer: 91

Let y = 56, Let i = 88, Let c = 10, Let a = 34, Let o = 5, Let e = 43, c = ?
Answer: 10

Let b = 63, Let v = 28, Let j = 71, Let w = 76, Let i = 10, b = ?
Answer: 63

Let r = 30, Let i = 53, Let d = 94, Let j = 94, Let g = 20, Let f = 91, Let x = 7, i = ?
Answer: 53

Let k = 4, Let e = 17, Let w = 87, Let d = 92, d = ?
Answer: 92

Let w = 96, Let q = 82, Let m = 5, Let r = 59, m = ?
Answer:",5,5,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let g = 26, Let m = 23, Let z = 16, Let d = 23, Let o = 41, Let p = 93, o = ?
Answer: 41

Let y = 34, Let f = 5, Let e = 34, Let i = 90, Let t = 92, Let s = 57, Let j = 57, s = ?
Answer: 57

Let h = 43, Let o = 38, Let m = 45, Let p = 9, Let s = 28, m = ?
Answer: 45

Let x = 54, Let r = 99, Let e = 26, Let v = 11, x = ?
Answer: 54

Let c = 16, Let y = 56, Let z = 3, Let l = 20, Let d = 13, l = ?
Answer: 20

Let d = 34, Let j = 69, Let i = 95, Let p = 35, Let u = 1, Let o = 96, Let z = 42, d = ?
Answer:",34,34,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let k = 20, Let j = 54, Let f = 72, Let t = 69, Let y = 18, j = ?
Answer: 54

Let u = 75, Let v = 63, Let h = 49, Let m = 82, Let x = 23, Let k = 93, h = ?
Answer: 49

Let u = 1, Let z = 29, Let v = 51, Let e = 9, Let j = 54, Let w = 92, v = ?
Answer: 51

Let w = 89, Let n = 41, Let q = 73, Let v = 68, Let m = 96, Let o = 84, q = ?
Answer: 73

Let w = 11, Let f = 56, Let u = 92, Let g = 71, Let a = 75, f = ?
Answer: 56

Let h = 43, Let o = 38, Let m = 45, Let p = 9, Let s = 28, m = ?
Answer:",45,45,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let d = 94, Let q = 22, Let g = 16, Let i = 50, Let w = 17, i = ?
Answer: 50

Let v = 37, Let z = 80, Let d = 96, Let n = 89, v = ?
Answer: 37

Let p = 28, Let f = 97, Let q = 62, Let i = 14, q = ?
Answer: 62

Let l = 68, Let v = 17, Let m = 94, Let y = 61, Let s = 52, Let h = 82, Let r = 77, v = ?
Answer: 17

Let c = 34, Let n = 81, Let e = 32, Let y = 47, Let j = 13, n = ?
Answer: 81

Let i = 26, Let d = 96, Let j = 85, Let u = 23, u = ?
Answer:",23,23,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let u = 1, Let z = 29, Let v = 51, Let e = 9, Let j = 54, Let w = 92, v = ?
Answer: 51

Let z = 69, Let q = 79, Let v = 73, Let k = 7, Let a = 59, Let p = 53, z = ?
Answer: 69

Let d = 26, Let i = 86, Let k = 99, Let e = 31, Let l = 22, Let t = 39, l = ?
Answer: 22

Let g = 26, Let m = 23, Let z = 16, Let d = 23, Let o = 41, Let p = 93, o = ?
Answer: 41

Let y = 34, Let f = 5, Let e = 34, Let i = 90, Let t = 92, Let s = 57, Let j = 57, s = ?
Answer: 57

Let y = 76, Let w = 61, Let k = 53, Let e = 20, Let c = 16, Let r = 7, Let h = 39, w = ?
Answer:",61,61,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let e = 13, Let f = 72, Let s = 48, Let x = 32, Let p = 33, Let o = 35, Let d = 87, p = ?
Answer: 33

Let v = 37, Let z = 80, Let d = 96, Let n = 89, v = ?
Answer: 37

Let i = 3, Let h = 2, Let e = 14, Let f = 70, Let p = 65, i = ?
Answer: 3

Let c = 31, Let t = 33, Let y = 70, Let s = 71, Let i = 29, t = ?
Answer: 33

Let g = 84, Let z = 75, Let l = 13, Let e = 0, e = ?
Answer: 0

Let s = 81, Let w = 30, Let a = 40, Let y = 14, Let c = 24, Let i = 72, Let x = 44, c = ?
Answer:",24,24,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let l = 68, Let v = 17, Let m = 94, Let y = 61, Let s = 52, Let h = 82, Let r = 77, v = ?
Answer: 17

Let f = 10, Let z = 82, Let n = 37, Let a = 41, a = ?
Answer: 41

Let l = 38, Let r = 60, Let g = 9, Let f = 38, Let x = 22, Let z = 44, Let t = 81, l = ?
Answer: 38

Let x = 54, Let r = 99, Let e = 26, Let v = 11, x = ?
Answer: 54

Let r = 41, Let t = 93, Let g = 34, Let c = 69, Let h = 53, g = ?
Answer: 34

Let w = 48, Let n = 74, Let q = 0, Let k = 7, Let x = 54, Let b = 90, b = ?
Answer:",90,90,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let i = 95, Let a = 63, Let l = 26, Let p = 35, Let z = 66, Let t = 58, Let n = 48, t = ?
Answer: 58

Let x = 54, Let r = 99, Let e = 26, Let v = 11, x = ?
Answer: 54

Let u = 1, Let z = 29, Let v = 51, Let e = 9, Let j = 54, Let w = 92, v = ?
Answer: 51

Let w = 96, Let q = 82, Let m = 5, Let r = 59, m = ?
Answer: 5

Let b = 93, Let s = 73, Let t = 57, Let p = 24, s = ?
Answer: 73

Let u = 84, Let b = 30, Let p = 69, Let g = 57, Let a = 25, b = ?
Answer:",30,30,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let j = 71, Let q = 47, Let u = 55, Let i = 27, Let s = 11, Let l = 38, j = ?
Answer: 71

Let w = 96, Let q = 82, Let m = 5, Let r = 59, m = ?
Answer: 5

Let l = 48, Let q = 21, Let w = 57, Let x = 48, Let e = 57, e = ?
Answer: 57

Let d = 70, Let p = 57, Let l = 55, Let q = 93, Let u = 77, Let g = 60, Let y = 80, u = ?
Answer: 77

Let a = 71, Let s = 74, Let e = 87, Let v = 83, Let y = 51, Let b = 6, Let d = 27, a = ?
Answer: 71

Let c = 16, Let y = 56, Let z = 3, Let l = 20, Let d = 13, l = ?
Answer:",20,20,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let n = 24, Let x = 11, Let w = 72, Let f = 21, Let u = 32, Let v = 51, x = ?
Answer: 11

Let o = 55, Let m = 74, Let s = 71, Let d = 41, Let b = 84, d = ?
Answer: 41

Let b = 63, Let v = 28, Let j = 71, Let w = 76, Let i = 10, b = ?
Answer: 63

Let n = 51, Let o = 29, Let w = 51, Let y = 67, Let f = 69, Let k = 70, y = ?
Answer: 67

Let i = 22, Let h = 60, Let x = 52, Let u = 45, Let s = 66, x = ?
Answer: 52

Let p = 37, Let n = 28, Let a = 62, Let r = 76, Let x = 18, n = ?
Answer:",28,28,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let k = 20, Let j = 54, Let f = 72, Let t = 69, Let y = 18, j = ?
Answer: 54

Let l = 68, Let v = 17, Let m = 94, Let y = 61, Let s = 52, Let h = 82, Let r = 77, v = ?
Answer: 17

Let y = 35, Let m = 42, Let c = 37, Let k = 60, Let f = 23, Let q = 70, q = ?
Answer: 70

Let i = 95, Let a = 63, Let l = 26, Let p = 35, Let z = 66, Let t = 58, Let n = 48, t = ?
Answer: 58

Let w = 48, Let n = 74, Let q = 0, Let k = 7, Let x = 54, Let b = 90, b = ?
Answer: 90

Let s = 99, Let v = 51, Let w = 14, Let o = 20, o = ?
Answer:",20,20,True,2
Reasoning Primitive,var_assign_depth_0_math,"Let y = 56, Let i = 88, Let c = 10, Let a = 34, Let o = 5, Let e = 43, c = ?
Answer: 10

Let k = 43, Let a = 2, Let g = 50, Let b = 2, k = ?
Answer: 43

Let w = 11, Let f = 56, Let u = 92, Let g = 71, Let a = 75, f = ?
Answer: 56

Let k = 4, Let e = 17, Let w = 87, Let d = 92, d = ?
Answer: 92

Let x = 54, Let r = 99, Let e = 26, Let v = 11, x = ?
Answer: 54

Let x = 95, Let k = 0, Let e = 69, Let h = 95, k = ?
Answer:",0,0,True,2
