task_type,difficulty,test_input,expected_answer,is_correct,test_id,ut_steps,full_response,prediction,generation_time,generated_tokens,input_tokens,prompt_idx
n_ary,8_ops,072 + 917 + 531 + 550 + 176 + 974 + 053 + 478 =,3751,False,79b9bffa,2,"[STEP 1] Current: 0.
[STEP]

[]
























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.2726507916251,1024,243,4
n_ary,8_ops,587 + 400 + 123 + 129 + 742 + 548 + 999 + 434 =,3962,False,5e17cc10,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.2726507916251,1024,243,5
n_ary,8_ops,657 + 901 + 422 + 086 + 213 + 237 + 910 + 951 =,4377,False,5f3c1afc,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.2726507916251,1024,243,6
n_ary,8_ops,751 + 164 + 839 + 321 + 157 + 640 + 877 + 318 =,4067,False,3da295fc,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.2726507916251,1024,243,7
n_ary,8_ops,789 + 085 + 514 + 837 + 133 + 085 + 930 + 565 =,3938,False,75250201,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.22929151087499,1024,243,0
n_ary,8_ops,442 + 181 + 849 + 277 + 026 + 995 + 501 + 819 =,4090,False,1d9a2b07,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.22929151087499,1024,243,1
n_ary,8_ops,431 + 322 + 686 + 680 + 461 + 448 + 347 + 165 =,3540,False,23179e8b,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.22929151087499,1024,243,2
n_ary,8_ops,237 + 427 + 291 + 806 + 901 + 039 + 740 + 957 =,4398,False,10f34491,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.22929151087499,1024,243,3
n_ary,8_ops,281 + 605 + 328 + 303 + 672 + 077 + 066 + 568 =,2900,False,d06af8e0,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.22929151087499,1024,243,4
n_ary,8_ops,859 + 373 + 885 + 198 + 784 + 601 + 979 + 280 =,4959,False,3ce49f68,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.22929151087499,1024,243,5
n_ary,8_ops,751 + 390 + 745 + 936 + 763 + 753 + 744 + 607 =,5689,False,bb8f17a9,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.22929151087499,1024,243,6
n_ary,8_ops,883 + 078 + 369 + 376 + 670 + 835 + 532 + 041 =,3784,False,79e7b2e9,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.22929151087499,1024,243,7
n_ary,8_ops,030 + 792 + 007 + 694 + 138 + 246 + 500 + 138 =,2545,False,202b6555,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.305072382250046,1024,243,0
n_ary,8_ops,546 + 193 + 379 + 052 + 099 + 617 + 526 + 086 =,2498,False,bbefb616,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.305072382250046,1024,243,1
n_ary,8_ops,837 + 628 + 239 + 797 + 372 + 494 + 988 + 782 =,5137,False,56860b1f,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.305072382250046,1024,243,2
n_ary,8_ops,262 + 888 + 676 + 372 + 722 + 054 + 376 + 756 =,4106,False,e5cd13a3,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.305072382250046,1024,243,3
n_ary,8_ops,975 + 084 + 766 + 954 + 266 + 837 + 575 + 459 =,4916,False,21628d00,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.305072382250046,1024,243,4
n_ary,8_ops,369 + 751 + 052 + 087 + 612 + 118 + 514 + 091 =,2594,False,cd9f16b6,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.305072382250046,1024,243,5
n_ary,8_ops,684 + 737 + 132 + 104 + 707 + 921 + 254 + 483 =,4022,False,b5ce4f08,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.305072382250046,1024,243,6
n_ary,8_ops,324 + 129 + 260 + 163 + 458 + 913 + 381 + 892 =,3520,False,747a3f1a,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.305072382250046,1024,243,7
n_ary,8_ops,918 + 830 + 978 + 947 + 456 + 260 + 218 + 552 =,5159,False,4fef353e,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.22408286924997,1024,243,0
n_ary,8_ops,982 + 085 + 963 + 153 + 490 + 288 + 050 + 846 =,3857,False,5c8024f6,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.22408286924997,1024,243,1
n_ary,8_ops,709 + 464 + 072 + 701 + 368 + 729 + 860 + 145 =,4048,False,a22a4332,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.22408286924997,1024,243,2
n_ary,8_ops,259 + 809 + 514 + 966 + 047 + 923 + 451 + 019 =,3988,False,430a89ec,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.22408286924997,1024,243,3
n_ary,8_ops,479 + 387 + 983 + 924 + 978 + 110 + 487 + 580 =,4928,False,8d7bc2b0,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.22408286924997,1024,243,4
n_ary,8_ops,091 + 836 + 689 + 204 + 037 + 646 + 193 + 313 =,3009,False,049ac027,2,"[STEP 1] Current: 0.
[STEP]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.22408286924997,1024,243,5
n_ary,8_ops,853 + 931 + 172 + 744 + 083 + 996 + 296 + 047 =,4122,False,6503ba4f,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.22408286924997,1024,243,6
n_ary,8_ops,155 + 663 + 608 + 963 + 907 + 373 + 927 + 527 =,5123,False,a5438610,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.22408286924997,1024,243,7
n_ary,8_ops,524 + 854 + 973 + 453 + 265 + 267 + 776 + 973 =,5085,False,9847092d,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.77618026712503,1024,243,0
n_ary,8_ops,790 + 598 + 952 + 560 + 350 + 102 + 836 + 601 =,4789,False,9b0ea5eb,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.77618026712503,1024,243,1
n_ary,8_ops,336 + 922 + 990 + 345 + 391 + 316 + 431 + 277 =,4008,False,f11c0a52,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.77618026712503,1024,243,2
n_ary,8_ops,817 + 089 + 171 + 274 + 164 + 338 + 163 + 000 =,2016,False,e6871cfe,2,"[STEP 1] Current: 0.
[[]




























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.77618026712503,1024,243,3
n_ary,16_ops,044 + 605 + 669 + 596 + 263 + 442 + 056 + 541 + 066 + 566 + 545 + 653 + 538 + 961 + 396 + 130 =,7071,False,f4c5a3cc,2,"[STEP 1] Current: 0.
[STEP 2]

[]






















































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.77618026712503,1024,283,4
n_ary,16_ops,142 + 186 + 769 + 039 + 586 + 938 + 772 + 201 + 122 + 704 + 852 + 250 + 384 + 751 + 503 + 354 =,7553,False,72f6de32,2,"[STEP 1] Current: 0.
[STEP 2]
[STEP 3]
[STEP 4]
[STEP 5]
[STEP 6]
[STEP 7]
[STEP 8]
[STEP 9]
[STEP 10]
[STEP 11]
[STEP 12]
[STEP 13]
[STEP 14]
[STEP 15]
[STEP 16]
[STEP 17]

[STEP 18]
















































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.77618026712503,1024,283,5
n_ary,16_ops,616 + 664 + 365 + 446 + 953 + 654 + 769 + 168 + 260 + 079 + 416 + 088 + 841 + 964 + 261 + 857 =,8401,False,db05983a,2,"[STEP 1] Current: 0.
[STEP 2]

[]






















































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,42.77618026712503,1024,283,6
n_ary,16_ops,016 + 552 + 044 + 251 + 098 + 536 + 593 + 827 + 968 + 155 + 255 + 891 + 782 + 192 + 960 + 157 =,7277,False,90e23a24,2,"[STEP 1] Current: 0.
[STEP 2]
[STEP 3]
[STEP 4]
[STEP 5]
[STEP 6]
[STEP 1]
[STEP 2]
[STEP 3]
[STEP 4]
[STEP 5]
[STEP 6]
[STEP 7]
[STEP 8]
[STEP 9]
[STEP 1]
[STEP 1]
[STEP 1]
[STEP 1]
[STEP 1]
[STEP 1]
[STEP 1]
[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 1]

[STEP 11]

[STEP 11]

[[



[





































































































































































































































































































































































































































































































































",0,42.77618026712503,1024,283,7
n_ary,16_ops,656 + 347 + 232 + 529 + 081 + 111 + 121 + 941 + 358 + 550 + 043 + 991 + 376 + 336 + 877 + 655 =,7204,False,efb3532f,2,"[STEP 1] Current: 0.
[[]


[[]






















































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,43.31422840587504,1024,283,0
n_ary,16_ops,104 + 839 + 745 + 612 + 556 + 026 + 418 + 712 + 378 + 803 + 613 + 162 + 127 + 396 + 057 + 043 =,6591,False,cf97e1f5,2,"[STEP 1] Current: 0.
[STEP 2]

[STEP 3]



















































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,43.31422840587504,1024,283,1
n_ary,16_ops,902 + 719 + 064 + 257 + 715 + 017 + 655 + 186 + 123 + 124 + 995 + 856 + 946 + 793 + 218 + 793 =,8363,False,25dd649e,2,"[STEP 1] Current: 0.
[STEP 2]

[]






















































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































",0,43.31422840587504,1024,283,2
